Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/12/2022,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),Latest Reported Industry Type (sectors),2021 Total reported direct emissions,2020 Total reported direct emissions,2019 Total reported direct emissions,2018 Total reported direct emissions,2017 Total reported direct emissions,2016 Total reported direct emissions,2015 Total reported direct emissions,2014 Total reported direct emissions,2013 Total reported direct emissions,2012 Total reported direct emissions,2011 Total reported direct emissions
1006362,110040906393,O-N MINERALS CHEMSTONE COMPANY,CLEAR BROOK,VA,22624,508 QUARRY LANE,FREDERICK COUNTY,39.26,-78.08,327410,"C,S",Minerals,179497.2,203232.04,199554.652,196059.86,176180.192,143199.024,,,,,
1004512,110000365961,OAK GROVE MINE,ADGER,AL,35006,8800 OAK GROVE MINE ROAD,JEFFERSON COUNTY,33.45,-87.04,212112,"C,FF",Other,895161.25,936315.75,863645.748,840601.928,737521.348,747894.714,1147903.476,1071497.498,887828.456,768596.47,1158672.2
1002477,110030469758,OAK GROVE SANITARY LANDFILL,WINDER,GA,30680,967 CARL BETHLEHEM ROAD,BARROW COUNTY,33.97,-83.77,562212,HH,Waste,47840.5,43781,38566.5,44357,44917.25,28381.25,25849.5,26737.5,42945.5,93880,68767.5
1007581,110060477229,OAK RIDGE RECYCLING & DISPOSAL FACILITY,LOGANSPORT,IN,46947,2905 SOUTH 150 EAST,CASS COUNTY,40.72,-86.35,562212,"C,HH",Waste,29045.176,27040.506,16980.416,20880.024,28276.138,18435.226,38714.244,53400.182,38826.106,40038.94383,40479.64757
1003686,110001294297,OAKLAND HEIGHTS DEVELOPMENT LANDFILL,AUBURN HILLS,MI,48326,2350 BROWN ROAD,OAKLAND COUNTY,42.71,-83.25,562212,"C,HH",Waste,83406.55,87923.6,87601.05,84779.8,73957.8,78143.85,94391.75,73387.598,82568.9,83640,154120.9
1007582,110008546047,OAKRIDGE LANDFILL INCORPORATED,DORCHESTER,SC,29437,2183 HIGHWAY 78,DORCHESTER COUNTY,33.13,-80.36,562212,HH,Waste,57330.25,49832.75,45106.75,44894.25,29907.5,30687.75,48148,75184.75,46062.25,51789.4493,36600
1001666,110000597328,OCCIDENTAL CHEMICAL CORP - CONVENT FACILITY,CONVENT,LA,70723,7377 HIGHWAY 3214,ST. JAMES PARISH,30.06,-90.83,325180,C,Chemicals,61625.968,42259.44,78804.204,84195.284,85327.828,86125.876,76660.312,74589.418,76110.958,80758.184,72972.376
1001706,110000449774,OCCIDENTAL CHEMICAL CORPORATION - GEISMAR PLANT,GEISMAR,LA,70734,8318 ASHLAND ROAD,ASCENSION PARISH,30.19,-90.98,325199,"C,X",Chemicals,153603.978,128691.8,130464.888,135359.82,136769.968,135096.672,139624.808,142688.036,131599.74,136569.228,152115.43
1001708,110000410742,OCCIDENTAL CHEMICAL CORPORATION - Ludington facility,LUDINGTON,MI,49431,1600 S. MADISON ST.,MASON COUNTY,43.94,-86.43,325180,C,Chemicals,42653.24,27845.396,35425.516,38569.904,31082.632,24423.208,43932.684,55252.492,35218.7,33617.3,45733.6
1001709,110000743296,OCCIDENTAL CHEMICAL CORPORATION - Taft Facility,HAHNVILLE,LA,70057,266 HIGHWAY 3142,ST. CHARLES PARISH,29.99,-90.46,325180,"C,D",Power Plants,1718285.632,2317746.56,2399412.66,2239733.352,2325816.58,2441616.752,2081806.036,2285091.932,2171508.704,2190413.432,2325930.08
1001705,110071161378,OCCIDENTAL CHEMICAL CORPORATION INGLESIDE PLANT,INGLESIDE,TX,78362,4133 STATE HIGHWAY 361,SAN PATRICIO COUNTY,27.89,-97.23,325199,"C,X",Chemicals,1789101.868,1895249.072,1884793.766,1738325.49,1778721.338,1489195.908,1482591.22,1518400.536,1477969.732,1429945.688,1424420.01
1001072,110002131489,OCCIDENTAL CHEMICAL DALLAS SILICATE PLANT,DALLAS,TX,75215,1100 LENWAY ST.,DALLAS COUNTY,32.75,-96.78,325188,"C,U",Chemicals,,,,,,,16185.204,23731.128,21782.836,24196.376,23037.232
1002667,110070834556,OCEAN COUNTY LANDFILL,MANCHESTER,NJ,08759,2498 STATE HWY 70,OCEAN COUNTY,40.03,-74.25,562212,"C,HH",Waste,55823.898,58666.848,90806.898,125714.298,106710.648,100857.598,110639.248,101041.048,104029.948,112900.848,122369.298
1010636,110070071770,OCI Beaumont LLC,Nederland,TX,77627,5470 N. Twin City Hwy.,JEFFERSON COUNTY,30.02,-94.04,325199,"C,X",Chemicals,779096.908,700742.95,153823.51,616990.284,374733.37,392509.45,731074.05,534108.1,485352.2,263534.08,
1013947,110071232131,ODJO Compressor Stations,Briggsdale,CO,80611,,WELD COUNTY,40.63,-104.17,211130,"C,W-GB",Petroleum and Natural Gas Systems,14730.744,,,,,,,,,,
1011778,110064541090,OFS CS Cedar Lake,Calumet,OK,73014,,CANADIAN COUNTY,35.52,-98.18,211111,C,Petroleum and Natural Gas Systems,,,,,,,26405.1,28381.844,,,
1003973,110055509089,OFS CS Geary (Base Sales),Geary,OK,73040,,BLAINE,35.65,-98.33,211111,C,Petroleum and Natural Gas Systems,,,,,,,55784.64,39368.652,37912.808,39171.652,
1010529,110055521047,OFS CS ICE,Geary,OK,73040,,CANADIAN,35.62,-98.20,211111,C,Petroleum and Natural Gas Systems,,,,,,,59171.728,58467.48,41438.944,,
1003738,110007385418,OFS CS Lindsay Booster,Lindsay,OK,73052,,GARVIN,34.85,-97.56,211111,C,Petroleum and Natural Gas Systems,,,,,,,44794.632,47582.72,43675.536,38237.656,38431.456
1009362,,OFS CS Ward,Geary,OK,73040,"35.65290427380, -98.26835808610",,35.65,-98.27,211111,C,Petroleum and Natural Gas Systems,,,,,,,46836.624,,,,
1003955,110071161346,OFS GPRP Antelope Hills Gas Plant,Crawford,OK,73638,,ROGER MILLS COUNTY,35.83,-99.78,211130,"C,W-PROC",Petroleum and Natural Gas Systems,23518.342,26518.436,23818.942,31931.278,28715.93,28485.288,29395.436,34641.672,35154.222,30557.134,27601.826
1010547,110071159873,OFS GPRP Canadian Valley,Calumet,OK,73014,"35.591269, -98.141061",CANADIAN COUNTY,35.59,-98.14,211130,"C,W-PROC",Petroleum and Natural Gas Systems,54288.49,52270.686,43949.154,39395.812,45516.692,25746.408,32152.36,25544.08,,,
1003736,110071161410,OFS GPRP Custer Gas Plant,CUSTER CITY,OK,73639,,CUSTER COUNTY,35.65,-98.90,211130,"C,W-PROC",Petroleum and Natural Gas Systems,58762.07,65831.226,73444.552,86372.248,78297.502,59903.444,57591.15,75223.722,89409.64,72428.338,63596.87
1003734,110070081875,OFS GPRP Leedey Gas Plant,Leedey,OK,73654,"N1980 Rd: 35.8138, -099.4646",ROGER MILLS COUNTY,35.85,-99.41,211130,C,Petroleum and Natural Gas Systems,,,21141.52,21612.368,17396.084,11525.556,12502.052,28375.316,33189.45,,
1006184,110007385409,OFS GPRP Maysville,MAYSVILLE,OK,73057,,GARVIN COUNTY,34.82,-97.44,211130,"C,W-PROC",Petroleum and Natural Gas Systems,212879.782,251974.016,257271.024,227954.748,216664.394,171104.576,240555.912,221511.764,220455.966,209955.276,199035.728
1003727,110071161407,OFS GPRP Panther Creek Gas Plant,Canute,OK,73626,,CUSTER COUNTY,35.55,-99.29,211130,C,Petroleum and Natural Gas Systems,2486.94,4641.832,93538.07,128038.262,80248.688,80147.446,72174.204,109149.592,80935.902,74156.31,59032.148
1006316,110071161264,OFS GPRP Woodward Gas Plant,Woodward,OK,73801,,WOODWARD COUNTY,36.44,-99.48,211130,"C,W-PROC",Petroleum and Natural Gas Systems,75105.904,57415.646,70749.848,71627.448,67143.45,45124.648,42282.094,38698.05,38096.296,48777.804,32959.204
1006177,110001886987,OGDEN MARTIN SYS OF FAIRFAX,LORTON,VA,22079,9898 FURNACE ROAD,FAIRFAX COUNTY,38.70,-77.24,562213,C,Waste,337101.418,483994.36,451182.23,333602.044,35207.986,353913.816,327236.326,377184.622,398370.684,343802.554,353140.33
1004467,110001244662,OHIO COUNTY BALEFILL LANDFILL,BEAVER DAM,KY,42320,100 LANDFILL LN,OHIO COUNTY,37.41,-86.94,562212,"C,HH",Waste,39194.9,39993.25,44922.4,31975.25,29854.95,29905.4,38747.85,23455.25,40444.6,36222.9,44533.5
1001671,110000381845,OHIO PAPERBOARD CORP,BALTIMORE,OH,43105,310 WATER ST.,FAIRFIELD COUNTY,39.85,-82.60,322130,"C,II","Pulp and Paper,Waste",,22827.508,23290.306,23255.558,20600.314,20933.87,20295.674,28024.71,28538.462,28853.564,36854.746
1006948,110007384393,OHIO UNIVERSITY LAUSCHE HEATING PLANT (0605010016),ATHENS,OH,45701,FACTORY STREET,ATHENS COUNTY,39.33,-82.11,611310,C,Other,27342.048,28339.444,29877.088,29460.74,26847.348,34235.572,43345.776,53732.948,,48460.152,75425.176
1006535,110000377896,OHIO VALLEY ALUMINUM CO INC,SHELBYVILLE,KY,40065,1100 BROOKS INDL. RD.,SHELBY COUNTY,38.21,-85.26,331314,C,Metals,36106.064,30586.684,35206.268,35826.616,33715.224,34271.92,36576.112,38408.656,37229.06,35272.068,32482.428
1003661,110063648888,OHIO WASTE SYS SUBURBAN SOUTH RECYCLING & DISPOSAL,GLENFORD,OH,43739,3415 TOWNSHIP ROAD 447,PERRY COUNTY,39.88,-82.31,562212,"C,HH",Waste,48262.754,46120.624,49123.014,52070.966,46874.178,88105.302,85541.956,78911.484,96975.43,132239.6176,145500.1429
1004425,110071160223,OHL NGLP Hutchinson Plant,HUTCHINSON,KS,67501,1910 SOUTH BROADACRES ROAD,RENO COUNTY,38.03,-97.98,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",83067.49,59816.826,75568.216,81232.596,69706.64,56102.994,65414.574,55884.944,71268.032,74262.072,65775.654
1006338,110000717243,OHL NGLP Isomerization Plant,MCPHERSON,KS,67460,462 US HIGHWAY 56,MCPHERSON COUNTY,38.38,-97.84,325110,C,Chemicals,,,5121.58,12506.652,13982.348,26346.9,6927.324,28517.492,11771.156,25772.452,34127.372
1004418,110064055123,OHL NGLP Medford Plant,MEDFORD,OK,73759,25923 US Highway 81,GRANT COUNTY,36.78,-97.75,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",227895.246,200108.898,229596.586,191419.478,195424.164,171580.504,190506.938,228469.492,234258.32,234257.922,236566.462
1010917,110071160292,OHL NGLP Mont Belvieu NGL Fractionation and Storage Complex,Baytown,TX,77523,11350 Fitzgerald Rd.,CHAMBERS COUNTY,29.86,-94.89,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",326813.852,257457.08,224281.806,232651.824,199537.448,187035.196,180790.92,89190.116,,,
1005981,110041083289,OIL-DRI CORP of GEORGIA,OCHLOCKNEE,GA,31773,28990 GEORGIA HIGHWAY 3 NORTH,THOMAS,30.99,-84.08,212325,C,Other,,,,,,,53.1,68.8,71.898,395.7,1835.494
1004960,110002475722,OIL-DRI PRODUCTION COMPANY,RIPLEY,MS,38663,1800-1/2 HIGHWAY 15 NORTH,TIPPAH COUNTY,34.74,-88.95,212325,C,Other,,,,,,,22402.716,19653.376,22772.964,21575.968,24237.208
1006533,110017407153,OILDALE ENERGY LLC,BAKERSFIELD,CA,93308,1134 MANOR RD,KERN COUNTY,35.42,-119.01,221112,C,Power Plants,,,,,,170.7,81075.144,130548.308,124536.732,164386.68,173708.196
1007624,110038106233,OKC WASTE DISPOSAL /OKLAHOMA CITY LNDFLL,OKLAHOMA CITY,OK,73128,7600 SW 15TH ST,OKLAHOMA COUNTY,35.45,-97.65,562212,"C,HH",Waste,103107.3,89214.5,200849.25,176819.8,187803.6,185512.25,448647.5,350989.8,314428.25,215527,185979
1006257,110071160843,OKLAHOMA LNDFLL HOL/SOUTHERN PLAINS LNDF,Ninnekah,OK,73067,3198 CS 2910,GRADY COUNTY,34.91,-97.92,562212,"C,HH",Waste,39378.748,43058.998,53492.098,72349.75,89037.5,51876.9,172552.5,137267.25,117796.95,43567.25,39100
1001634,110071160261,OKLAHOMA STATE UNIVERSITY,STILLWATER,OK,74078,"University Health Services, Suite 002",PAYNE COUNTY,36.12,-97.09,611310,C,Other,24561.7,25292.204,25661.704,25114.654,21901.768,30466.148,15782,52.4,23835.76,23872.96,30231.436
1006252,110001907866,OLD DOMINION LANDFILL,RICHMOND,VA,23231,2001 CHARLES CITY RD,RICHMOND CITY,37.59,-77.53,562212,HH,Waste,72589.25,76560,59786.75,64095,90770.25,95898.75,81257.75,69724,104030,140340,144010
1005473,110024348437,OLDCASTLE STONE PRODUCTS,LEE,MA,01238,110 MARBLE ST,BERKSHIRE COUNTY,42.30,-73.25,212312,"C,S",Minerals,,4022.484,16585.168,21860.458,22072.616,21049.232,27397.882,28934.148,26897.582,16315.184,15512.908
1001717,110040762243,"OLIN WINCHESTER, LLC",EAST ALTON,IL,62024,600 POWDER MILL ROAD,MADISON COUNTY,38.90,-90.10,332992,C,Other,19398.822,18287.826,18732.474,19150.272,17341.08,18209.032,21785.614,25955.398,27892.496,25906.5,29486.638
1002320,110013978384,OLINDA ALPHA LANDFILL,BREA,CA,92823,1942 VALENCIA AVE,ORANGE COUNTY,33.94,-117.84,562212,HH,Waste,440492.25,400156.25,418814,390934.25,387916.5,325084.5,308514.5,286532.75,356603,366932.5,384798.25
1006033,110003873657,OLMSTED COUNTY - KALMAR LANDFILL,ROCHESTER,MN,55901,7401 19TH STREET NORTHWEST,OLMSTED COUNTY,44.04,-92.58,562212,HH,Waste,13736.5,,,,,,14243,14792.5,20445.5,22563,23437
1005528,110070322939,OLMSTED WASTE-TO-ENERGY FACILITY,ROCHESTER,MN,55906,301 SILVER CREEK RD NE,OLMSTED COUNTY,44.03,-92.43,562213,C,Waste,56009.338,58330.604,57685.916,60704.124,57006.28,52178.474,56798.704,46331.998,47888.772,45997.97,29545.484
1001971,110000477396,OLS ENERGY CHINO,CHINO,CA,91708,5601 EUCALYPTUS AVE.,SAN BERNARDINO COUNTY,33.99,-117.68,221112,C,Power Plants,10513.512,11271.808,8892.668,18717.48,100975.92,107565.296,106767.748,109072.64,109743.836,102587.412,108906.54
1003586,110005325503,OLYMPIC VIEW SANITARY LANDFILL INC,PORT ORCHARD,WA,98367,10015 SOUTHWEST BARNEY WHITE ROAD,KITSAP COUNTY,47.50,-122.78,562212,HH,Waste,896.25,1332.25,1040.25,1677.25,1717.75,766,979.75,1114,1864,1546.488825,2800
1000209,110006235626,OMEGA JV2 Bowling Green,Bowling Green,OH,43402,811 East Poe Rd,Wood,41.39,-83.64,221112,D,Power Plants,,,,,,,,,,2292.692,1527.344
1006507,110043972403,OMEGA JV2 Hamilton,Hamilton,OH,45015,8040 North Gilmore Road,Butler,39.35,-84.52,221112,D,Power Plants,,,,,,,,,,1136.496,1223.196
1007527,110014190721,ON Semiconductor,Gresham,OR,97030,23400 NE Glisan Street,MULTNOMAH COUNTY,45.52,-122.43,334413,"C,I",Other,151315.2395,69333.01538,79494.22809,76226.3656,92515.85979,108633.463,93912.14179,95005.06315,74251.79641,140728.7955,114246.0575
1010158,110000470204,ON Semiconductor,Phoenix,AZ,85008,"5005 E McDowell Road, Mail Drop D10C",MARICOPA,33.46,-111.97,551114,C,Other,,,,,,,,,,1566.844,3364.192
1008930,110055553681,ON Semiconductor,Pocatello,ID,83201,2300 Buckskin Rd,BANNOCK COUNTY,42.87,-112.41,334413,"C,I",Other,36552.9709,35154.5675,34338.8605,37187.11571,33833.89593,35269.30674,30689.9113,31414.26232,24397.67,21911.237,26699.743
1002356,110039176030,ONE EARTH ENERGY LLC,GIBSON CITY,IL,60936,202 N JORDAN DR,FORD COUNTY,40.47,-88.40,325193,C,Other,190741.432,165497.976,199451.148,200523.246,175020.49,159666.148,170579.85,173601.69,170204.708,208639.074,244537.198
1004715,110030555316,ONEOK Bushton Plant,Bushton,KS,67427,777 Avenue Y,RICE COUNTY,38.52,-98.35,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",353769.232,328274.476,345698.954,249935.672,255984.696,258598.246,252005.112,220955.164,222649.16,238161.362,212847.794
1006772,110000546124,ONONDAGA CO RESOURCE RECOVERY FACILITY,JAMESVILLE,NY,13078,5801 ROCK CUT ROAD,ONONDAGA COUNTY,43.00,-76.11,562213,C,Waste,168902.82,163863.55,164039.192,172535.23,157203.628,151334.7,144473.594,138324.23,135971.954,144866.772,143615.468
1001953,110009853417,ONSLOW COUNTY LANDFILL,JACKSONVILLE,NC,28540,415 MEADOWVIEW ROAD,ONSLOW COUNTY,34.80,-77.54,562212,HH,Waste,70020.75,66180.75,77298.25,76677,70001.5,70700.25,60226.75,55176.25,51123.5,120847.75,115649
1005257,110071160321,ONTARIO CO LANDFILL,STANLEY,NY,14561,1879 ST RTE 5 & 20,ONTARIO COUNTY,42.78,-77.17,562212,"C,HH",Waste,95175.05,115479.25,106229.9,84209.15,71742.2,72425.4,72590.85,75568.748,81856.148,119540.45,93162.05
1006890,110057491619,OQ CORP BAY CITY PLANT,BAY CITY,TX,77414,2001 FM 3057,MATAGORDA COUNTY,28.87,-96.01,325199,C,Chemicals,368337.14,386110.816,346865.008,373053.068,325690.324,325546.356,327557.636,294125.476,357942.588,332514.756,357068.584
1008215,110041184697,ORANGE COUNTY LANDFILL,ORLANDO,FL,32829,5901 YOUNG PINE RD,ORANGE COUNTY,28.48,-81.22,562212,HH,Waste,71844.5,90044,72885.5,71896.75,66500.75,59407,72909.5,259216.75,300839.75,342352.5,339929
1007397,110013956326,ORANGE COUNTY LANDFILL,ORANGE,VA,22960,"11530 PORTOR ROAD, RTE 635",ORANGE COUNTY,38.24,-78.03,562212,HH,Waste,28845.25,28064.75,26587,25318.75,24463.5,23348.5,22549.75,21930.75,32287.25,31243.25,31254.25
1002684,110001847770,ORCHARD HILL SANITARY LANDFILL,WATERVLIET,MI,49098,3290 HENNESEY ROAD,BERRIEN COUNTY,42.17,-86.28,562212,"C,HH",Waste,28560.6,36232.05,36862.55,33651.6,24862,27164.75,35702.6,38773.55,47168.1,45445.6,44460.8
1006876,110043784955,ORCHARD RIDGE LANDFILL & MRF,MENOMONEE FALLS,WI,53051,W 124 N 9355 BOUNDARY RD,WAUKESHA COUNTY,43.15,-88.12,562212,"C,HH",Waste,74099.876,89699.024,94573.86,88706.972,120245.886,96549.804,87760.402,92273.432,110983.562,116921.6518,129846.176
1004658,110071159298,OREGON STATE UNIVERSITY,CORVALLIS,OR,97331,100 Oak Creek Building,BENTON COUNTY,44.56,-123.28,611310,C,Other,35505.214,38309.856,40208.448,37261.36,38549.104,36609.712,39790.05,43241.688,48201.668,44137.282,46970.522
1013955,,ORM GPRP Demicks Lake Gas Plant,Keene,ND,58847,11242 33rd St NW,,47.89,-102.99,211130,"C,W-PROC",Petroleum and Natural Gas Systems,61153.278,52265.51,,,,,,,,,
1012616,110070082404,ORM GPRP Lonesome Creek Gas Plant,Alexander,ND,58831,2479 138th Avenue NW,MCKENZIE COUNTY,47.77,-103.54,211130,"C,W-PROC",Petroleum and Natural Gas Systems,31584.886,42056.596,43921.738,45812.182,35379.824,39754.328,,,,,
1003843,110056973333,ORMET PRIMARY ALUMINUM CORP,HANNIBAL,OH,43931,43840 STATE ROUTE 7,MONROE,39.71,-80.84,331312,"C,F",Metals,,,,,,,,,387528.932,709485.124,956922.124
1003263,110040850184,ORRVILLE MUNICIPAL POWER PLANT,ORRVILLE,OH,44667,1100 PERRY STREET,WAYNE COUNTY,40.85,-81.77,221112,C,Power Plants,35504.762,38911.644,22436.464,36301.082,83158.438,269131.162,310659.462,373089.744,303761.906,306567.504,443127.332
1000349,110001749341,OSCEOLA LANDFILL,GENEVA,FL,32732,1930 OSCEOLA ROAD,SEMINOLE COUNTY,28.79,-81.08,562212,HH,Waste,286129.75,290772,283232.25,262754.25,244775.5,234220,237899.5,206908.25,154323.25,132108,129343.25
1012564,110071162307,"OSCO Industries, Inc. Jackson Division",Jackosn,OH,45640,165 Athens Street,JACKSON COUNTY,39.06,-82.64,331511,C,Metals,24078.93,20742.124,21814.002,25719.704,28975.876,27805.204,24689.44,24273.444,25170.78,,
1005052,110000379046,OSRAM SYLVANIA,VERSAILLES,KY,40383,1000 TYRONE PIKE,WOODFORD COUNTY,38.04,-84.75,327212,"C,N",Minerals,,,,,,21650.192,,,,,37262.644
1002448,110000332417,OSRAM SYLVANIA INC WELLSBORO PLT,WELLSBORO,PA,16901,1 JACKSON ST.,TIOGA COUNTY,41.75,-77.29,327212,"C,N",Minerals,,,,,,32377.744,37152.18,36012.484,37577.936,40850.376,41513.95
1006910,110019768526,OSWEGO CO ENERGY RECOVERY FAC,Fulton,NY,13069,2801 STATE ROUTE 481,OSWEGO COUNTY,43.35,-76.43,562213,C,Waste,25204.616,26094.14,26657.466,29101.298,27699.04,29446.172,28739.814,16900.584,31039.326,30640.704,30979.606
1008030,110000832243,OTAY LANDFILL,CHULA VISTA,CA,91911,1700 MAXWELL ROAD,SAN DIEGO COUNTY,32.61,-117.01,562212,HH,Waste,121002,105692.25,90593.5,103728.75,99446,92766.5,120592,139204.85,143182.5,166985.5,179382.2
1007027,110041099076,OTTAWA COUNTY FARMS LANDFILL,COOPERSVILLE,MI,49404,15550  68TH AVE.,OTTAWA COUNTY,43.05,-85.96,562212,"C,HH",Waste,66719.95,63797.9,64029.9,40764.9,66355.65,74786.35,69703.55,69121.2,64108.9,77790.2,66423.1
1004484,110009425103,OTTAWA COUNTY LANDFILL,PORT CLINTON,OH,43452,530 NORTH CAMP ROAD,OTTAWA COUNTY,41.52,-83.02,562212,"C,HH",Waste,7814.45,9309.6,9358.9,11520.35,9903.5,10694.2,9491.5,10719.65,10561.8,15467.4,31804.6
1002609,110002456967,OTTUMWA / WAPELLO COUNTY SANITARY LANDFILL,OTTUMWA,IA,52501,13277 165TH AVENUE,WAPELLO COUNTY,41.08,-92.48,562212,"C,HH",Waste,38844.8,38602.75,38090.2,37689.15,37316,37029.3,36709.8,36266,35308.5,40925.1,39615.1
1007075,110014013478,OUTAGAMIE COUNTY LANDFILL,APPLETON,WI,54911,1419 HOLLAND RD,OUTAGAMIE COUNTY,44.29,-88.34,562212,"C,HH",Waste,54978.2,34328.7,70712.85,74345.45,52694.9,43049.5,29531.6,29076.05,26766.698,52683.8,28334.7
1007901,110003227696,OUTER LOOP RECYCLING & DISPOSA,LOUISVILLE,KY,40219,2673 OUTER LOOP ROAD,JEFFERSON COUNTY,38.14,-85.72,562212,"C,HH",Waste,45129.63,37950.728,45843.482,32664.136,32676.092,32301.442,32992.292,36842.092,72161.442,99023.71837,96184.186
1001983,110056124153,OWENS BROCKWAY GLASS CONTAINER INC. PLANT #20,OAKLAND,CA,94601,3600 ALAMEDA AVENUE,ALAMEDA COUNTY,37.77,-122.23,327213,"C,N",Minerals,,,,,,,38873.336,59282.972,68987.856,69398.704,58517.992
1001978,110010267861,OWENS BROCKWAY GLASS CONTAINER INC. PLT 19,Brockport,PA,15823,3831 ROUTE 219 N,JEFFERSON COUNTY,41.25,-78.74,327213,"C,N",Minerals,81061.644,83143.144,81597.944,83007.84,83450.04,84915.236,83002.396,79052.304,83866.992,83998.732,90979.572
1001961,110070277714,OWENS BROCKWAY GLASS CONTAINER INCORPORATED,MUSKOGEE,OK,74403,2401 Old SHAWNEE Road,MUSKOGEE COUNTY,35.67,-95.27,327213,"C,N",Minerals,66357.684,71807.224,72784.52,71183.924,72217.576,68118.832,56072.056,59227.544,63721.032,67600.772,65243.328
1004852,110000374782,OWENS CORNING - JACKSON TN,JACKSON,TN,38301,1167 LOWER BROWNSVILLE RD.,MADISON COUNTY,35.63,-88.91,327212,"C,N",Minerals,42691.264,40862.72,42097.716,41869.116,41867.616,36026.484,37335.528,46496.956,48043.21,44658.01,47454.41
1002129,110000324168,"OWENS CORNING INSULATING SYSTEMS, LLC - DELMAR",FEURA BUSH,NY,12067,1277 FEURA BUSH ROAD,ALBANY COUNTY,42.58,-73.87,327993,"C,N",Minerals,45826.48,39030.704,41473.644,40587.148,44246.632,41868.344,41319.696,44591.988,38764.13,41224.59,27700.952
1002221,110070819619,"OWENS CORNING INSULATING SYSTEMS, LLC - FAIRBURN",FAIRBURN,GA,30213,7000 MCLARIN ROAD,FULTON COUNTY,33.54,-84.61,327993,"C,N",Minerals,26709.952,26947.252,23696.812,25299.604,26588.1,,,,,,
1013294,110069326688,"OWENS CORNING INSULATING SYSTEMS, LLC - JOPLIN",Joplin,MO,64804,1983 State Line Road,JASPER COUNTY,37.07,-94.62,327993,C,Minerals,53072.56,45400.282,42898.948,33121.95,,,,,,,
1002143,110000445643,"OWENS CORNING INSULATING SYSTEMS, LLC - KANSAS CITY",KANSAS CITY,KS,66115,300 SUNSHINE ROAD,WYANDOTTE COUNTY,39.15,-94.61,327993,"C,N",Minerals,42693.596,12307.104,34446.124,40839.652,42552.244,37015.616,40153.256,41399.552,41604.64,38185.18,37394.01
